시도,시군구,자격별,성별,연령구분,신청자,1등급,2등급,3등급,4등급,5등급,인지지원등급,등급외A,등급외B,등급외C
경기,가평군,감경,남자,65-69세,25 ,0 ,1 ,5 ,15 ,2 ,2 ,0 ,0 ,0 
경기,가평군,감경,남자,70-74세,21 ,0 ,1 ,5 ,12 ,3 ,0 ,0 ,0 ,0 
경기,가평군,감경,남자,75-79세,32 ,0 ,0 ,8 ,16 ,6 ,1 ,0 ,0 ,0 
경기,가평군,감경,남자,80-84세,56 ,0 ,1 ,10 ,30 ,13 ,1 ,0 ,0 ,0 
경기,가평군,감경,남자,85세이상,83 ,0 ,3 ,22 ,45 ,11 ,0 ,0 ,0 ,0 
경기,가평군,감경,여자,65세미만,5 ,4 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
경기,가평군,감경,여자,65-69세,16 ,2 ,3 ,3 ,4 ,2 ,0 ,1 ,0 ,0 
경기,가평군,감경,여자,70-74세,37 ,1 ,2 ,15 ,11 ,4 ,1 ,0 ,0 ,0 
경기,가평군,감경,여자,75-79세,85 ,0 ,4 ,14 ,44 ,14 ,5 ,0 ,0 ,1 
경기,가평군,감경,여자,80-84세,178 ,1 ,10 ,36 ,88 ,27 ,6 ,2 ,1 ,0 
경기,가평군,감경,여자,85세이상,297 ,3 ,18 ,74 ,145 ,43 ,3 ,1 ,1 ,0 
경기,양평군,일반,남자,65세미만,40 ,1 ,2 ,11 ,8 ,2 ,0 ,5 ,3 ,3 
경기,양평군,일반,남자,65-69세,77 ,6 ,5 ,14 ,16 ,5 ,0 ,10 ,1 ,2 
경기,양평군,일반,남자,70-74세,109 ,3 ,5 ,21 ,36 ,5 ,3 ,9 ,3 ,4 
경기,양평군,일반,남자,75-79세,188 ,9 ,7 ,33 ,68 ,12 ,3 ,12 ,5 ,6 
경기,양평군,일반,남자,80-84세,271 ,8 ,15 ,45 ,96 ,21 ,8 ,15 ,7 ,4 
경기,양평군,일반,남자,85세이상,297 ,10 ,18 ,58 ,104 ,23 ,4 ,18 ,6 ,12 
경기,양평군,일반,여자,65세미만,33 ,1 ,2 ,11 ,6 ,2 ,0 ,5 ,0 ,1 
경기,양평군,일반,여자,65-69세,90 ,5 ,1 ,9 ,17 ,3 ,1 ,17 ,6 ,3 
경기,양평군,일반,여자,70-74세,143 ,4 ,8 ,27 ,37 ,5 ,1 ,17 ,6 ,3 
경기,양평군,일반,여자,75-79세,323 ,4 ,18 ,39 ,99 ,25 ,6 ,43 ,21 ,4 
경기,양평군,일반,여자,80-84세,581 ,11 ,36 ,125 ,205 ,44 ,16 ,31 ,16 ,10 
경기,양평군,일반,여자,85세이상,761 ,42 ,75 ,227 ,281 ,34 ,9 ,11 ,9 ,4 
경기,양평군,기초,남자,65세미만,52 ,4 ,7 ,18 ,13 ,0 ,0 ,1 ,2 ,0 
경기,양평군,기초,남자,65-69세,56 ,3 ,5 ,10 ,13 ,2 ,2 ,3 ,2 ,4 
경기,양평군,기초,남자,70-74세,35 ,1 ,0 ,9 ,14 ,2 ,1 ,1 ,2 ,1 
경기,양평군,기초,남자,75-79세,36 ,1 ,3 ,9 ,10 ,3 ,1 ,1 ,1 ,3 
경기,양평군,기초,남자,80-84세,40 ,0 ,3 ,15 ,12 ,4 ,0 ,1 ,0 ,1 
경기,양평군,기초,남자,85세이상,27 ,0 ,3 ,3 ,13 ,5 ,0 ,0 ,0 ,0 
경기,양평군,기초,여자,65세미만,21 ,2 ,2 ,6 ,3 ,0 ,0 ,2 ,2 ,2 
경기,양평군,기초,여자,65-69세,42 ,1 ,3 ,13 ,11 ,1 ,1 ,5 ,1 ,1 
경기,양평군,기초,여자,70-74세,48 ,2 ,3 ,12 ,19 ,2 ,1 ,3 ,1 ,1 
경기,양평군,기초,여자,75-79세,79 ,0 ,5 ,11 ,43 ,4 ,1 ,3 ,3 ,2 
경기,양평군,기초,여자,80-84세,94 ,2 ,8 ,19 ,41 ,4 ,2 ,4 ,3 ,1 
경기,양평군,기초,여자,85세이상,178 ,13 ,22 ,45 ,74 ,10 ,4 ,2 ,3 ,2 
경기,양평군,의료,남자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
경기,양평군,의료,남자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
경기,양평군,의료,남자,70-74세,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
경기,양평군,의료,남자,75-79세,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
경기,양평군,의료,남자,80-84세,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
경기,양평군,의료,남자,85세이상,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
경기,양평군,의료,여자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
경기,양평군,의료,여자,70-74세,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
경기,양평군,의료,여자,75-79세,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
경기,양평군,의료,여자,80-84세,4 ,0 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 
경기,양평군,의료,여자,85세이상,16 ,0 ,0 ,8 ,5 ,0 ,0 ,1 ,0 ,0 
경기,양평군,감경,남자,65세미만,29 ,4 ,4 ,9 ,6 ,2 ,0 ,0 ,0 ,1 
경기,양평군,감경,남자,65-69세,30 ,4 ,0 ,11 ,11 ,1 ,0 ,0 ,0 ,0 
경기,양평군,감경,남자,70-74세,53 ,3 ,4 ,13 ,20 ,7 ,2 ,0 ,0 ,0 
경기,양평군,감경,남자,75-79세,69 ,2 ,5 ,18 ,33 ,5 ,1 ,0 ,0 ,0 
경기,양평군,감경,남자,80-84세,88 ,1 ,6 ,27 ,47 ,3 ,1 ,0 ,0 ,1 
경기,양평군,감경,남자,85세이상,148 ,6 ,10 ,46 ,77 ,5 ,3 ,0 ,0 ,0 
경기,양평군,감경,여자,65세미만,14 ,4 ,0 ,4 ,4 ,0 ,1 ,0 ,0 ,0 
경기,양평군,감경,여자,65-69세,38 ,1 ,5 ,8 ,17 ,2 ,1 ,1 ,0 ,0 
경기,양평군,감경,여자,70-74세,69 ,7 ,8 ,19 ,23 ,6 ,3 ,0 ,0 ,0 
경기,양평군,감경,여자,75-79세,150 ,7 ,15 ,42 ,60 ,10 ,3 ,1 ,1 ,0 
경기,양평군,감경,여자,80-84세,315 ,9 ,29 ,90 ,148 ,22 ,6 ,0 ,1 ,0 
경기,양평군,감경,여자,85세이상,653 ,27 ,71 ,223 ,286 ,33 ,8 ,1 ,1 ,0 
강원,춘천시,일반,남자,65세미만,72 ,6 ,4 ,7 ,10 ,0 ,0 ,11 ,6 ,3 
강원,춘천시,일반,남자,65-69세,129 ,5 ,7 ,26 ,29 ,3 ,0 ,18 ,8 ,7 
강원,춘천시,일반,남자,70-74세,153 ,8 ,13 ,32 ,40 ,4 ,1 ,9 ,3 ,7 
강원,춘천시,일반,남자,75-79세,280 ,12 ,13 ,67 ,90 ,12 ,2 ,17 ,8 ,4 
강원,춘천시,일반,남자,80-84세,421 ,9 ,26 ,95 ,133 ,36 ,12 ,24 ,8 ,7 
강원,춘천시,일반,남자,85세이상,487 ,19 ,45 ,102 ,180 ,39 ,3 ,16 ,9 ,9 
강원,춘천시,일반,여자,65세미만,56 ,6 ,4 ,10 ,8 ,0 ,0 ,7 ,2 ,4 
강원,춘천시,일반,여자,65-69세,145 ,5 ,8 ,16 ,25 ,6 ,5 ,18 ,10 ,5 
강원,춘천시,일반,여자,70-74세,263 ,9 ,10 ,30 ,58 ,21 ,3 ,21 ,16 ,6 
강원,춘천시,일반,여자,75-79세,509 ,19 ,31 ,65 ,139 ,39 ,11 ,36 ,27 ,10 
강원,춘천시,일반,여자,80-84세,978 ,43 ,57 ,190 ,342 ,86 ,30 ,57 ,24 ,14 
강원,춘천시,일반,여자,85세이상,1191 ,57 ,136 ,313 ,431 ,75 ,15 ,39 ,15 ,10 
강원,춘천시,기초,남자,65세미만,157 ,10 ,9 ,31 ,43 ,8 ,2 ,14 ,7 ,3 
강원,춘천시,기초,남자,65-69세,145 ,3 ,10 ,30 ,42 ,6 ,3 ,9 ,7 ,7 
강원,춘천시,기초,남자,70-74세,113 ,5 ,8 ,17 ,39 ,10 ,2 ,10 ,4 ,3 
강원,춘천시,기초,남자,75-79세,76 ,3 ,2 ,8 ,35 ,1 ,2 ,7 ,4 ,4 
강원,춘천시,기초,남자,80-84세,99 ,2 ,5 ,23 ,32 ,13 ,2 ,3 ,6 ,4 
강원,춘천시,기초,남자,85세이상,76 ,4 ,5 ,23 ,25 ,6 ,0 ,3 ,1 ,1 
강원,춘천시,기초,여자,65세미만,69 ,7 ,7 ,16 ,19 ,5 ,0 ,4 ,4 ,1 
강원,춘천시,기초,여자,65-69세,126 ,7 ,8 ,15 ,31 ,9 ,2 ,15 ,9 ,4 
강원,춘천시,기초,여자,70-74세,137 ,2 ,10 ,29 ,41 ,6 ,3 ,14 ,8 ,2 
강원,춘천시,기초,여자,75-79세,207 ,13 ,12 ,47 ,67 ,16 ,1 ,8 ,14 ,2 
강원,춘천시,기초,여자,80-84세,329 ,16 ,17 ,68 ,140 ,30 ,2 ,20 ,9 ,1 
강원,춘천시,기초,여자,85세이상,411 ,25 ,54 ,111 ,161 ,24 ,8 ,7 ,4 ,1 
강원,춘천시,의료,남자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
강원,춘천시,의료,남자,65-69세,1 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
강원,춘천시,의료,남자,70-74세,2 ,2 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
강원,춘천시,의료,남자,75-79세,6 ,1 ,0 ,1 ,4 ,0 ,0 ,0 ,0 ,0 
강원,춘천시,의료,남자,80-84세,6 ,1 ,1 ,1 ,2 ,0 ,0 ,0 ,0 ,0 
강원,춘천시,의료,남자,85세이상,16 ,2 ,0 ,4 ,5 ,2 ,0 ,1 ,0 ,0 
강원,춘천시,의료,여자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
강원,춘천시,의료,여자,65-69세,3 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
강원,춘천시,의료,여자,70-74세,5 ,0 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 
강원,춘천시,의료,여자,75-79세,8 ,0 ,0 ,1 ,3 ,0 ,0 ,2 ,0 ,0 
강원,춘천시,의료,여자,80-84세,18 ,1 ,1 ,7 ,4 ,0 ,0 ,1 ,0 ,1 
강원,춘천시,의료,여자,85세이상,47 ,1 ,3 ,13 ,21 ,4 ,0 ,0 ,0 ,0 
강원,춘천시,감경,남자,65세미만,69 ,7 ,11 ,18 ,20 ,4 ,1 ,1 ,2 ,1 
강원,춘천시,감경,남자,65-69세,95 ,7 ,10 ,32 ,30 ,6 ,1 ,1 ,1 ,0 
강원,춘천시,감경,남자,70-74세,72 ,7 ,3 ,24 ,23 ,8 ,1 ,0 ,0 ,2 
강원,춘천시,감경,남자,75-79세,134 ,9 ,19 ,38 ,58 ,6 ,2 ,0 ,0 ,0 
강원,춘천시,감경,남자,80-84세,194 ,12 ,10 ,61 ,80 ,22 ,4 ,0 ,2 ,0 
강원,춘천시,감경,남자,85세이상,239 ,16 ,23 ,77 ,94 ,19 ,4 ,0 ,0 ,1 
강원,춘천시,감경,여자,65세미만,37 ,7 ,6 ,11 ,8 ,1 ,0 ,0 ,2 ,0 
강원,춘천시,감경,여자,65-69세,66 ,3 ,9 ,12 ,23 ,5 ,3 ,2 ,1 ,0 
강원,춘천시,감경,여자,70-74세,106 ,6 ,11 ,32 ,35 ,10 ,4 ,3 ,0 ,0 
강원,춘천시,감경,여자,75-79세,279 ,15 ,29 ,57 ,110 ,32 ,13 ,5 ,1 ,1 
강원,춘천시,감경,여자,80-84세,663 ,31 ,55 ,187 ,293 ,66 ,14 ,4 ,1 ,0 
강원,춘천시,감경,여자,85세이상,1151 ,67 ,154 ,407 ,426 ,66 ,8 ,3 ,3 ,0 
강원,원주시,일반,남자,65세미만,91 ,9 ,7 ,17 ,13 ,1 ,1 ,13 ,5 ,6 
강원,원주시,일반,남자,65-69세,132 ,5 ,15 ,27 ,20 ,1 ,1 ,10 ,5 ,10 
강원,원주시,일반,남자,70-74세,160 ,10 ,7 ,35 ,41 ,4 ,1 ,7 ,8 ,9 
강원,원주시,일반,남자,75-79세,248 ,13 ,16 ,71 ,61 ,10 ,3 ,5 ,7 ,10 
강원,원주시,일반,남자,80-84세,421 ,18 ,38 ,107 ,96 ,38 ,11 ,24 ,14 ,15 
강원,원주시,일반,남자,85세이상,475 ,24 ,33 ,121 ,152 ,20 ,9 ,19 ,14 ,7 
강원,원주시,일반,여자,65세미만,73 ,6 ,5 ,7 ,15 ,2 ,0 ,9 ,4 ,9 
강원,원주시,일반,여자,65-69세,135 ,11 ,9 ,13 ,21 ,4 ,0 ,15 ,8 ,8 
강원,원주시,일반,여자,70-74세,261 ,17 ,20 ,37 ,51 ,10 ,6 ,24 ,15 ,5 
강원,원주시,일반,여자,75-79세,518 ,24 ,40 ,87 ,133 ,30 ,8 ,42 ,25 ,12 
강원,원주시,일반,여자,80-84세,933 ,42 ,71 ,243 ,239 ,79 ,13 ,58 ,27 ,13 
강원,원주시,일반,여자,85세이상,1242 ,89 ,163 ,370 ,356 ,60 ,11 ,39 ,15 ,10 
강원,원주시,기초,남자,65세미만,206 ,12 ,17 ,57 ,56 ,4 ,2 ,17 ,10 ,9 
강원,원주시,기초,남자,65-69세,161 ,6 ,17 ,33 ,42 ,5 ,2 ,14 ,8 ,12 
강원,원주시,기초,남자,70-74세,107 ,5 ,8 ,16 ,41 ,5 ,5 ,5 ,6 ,4 
강원,원주시,기초,남자,75-79세,88 ,1 ,8 ,23 ,32 ,3 ,1 ,3 ,3 ,4 
강원,원주시,기초,남자,80-84세,83 ,6 ,11 ,20 ,24 ,2 ,1 ,4 ,2 ,2 
강원,원주시,기초,남자,85세이상,60 ,0 ,7 ,13 ,22 ,4 ,1 ,5 ,2 ,1 
강원,원주시,기초,여자,65세미만,71 ,13 ,9 ,14 ,10 ,3 ,1 ,6 ,1 ,1 
강원,원주시,기초,여자,65-69세,106 ,8 ,6 ,26 ,28 ,1 ,3 ,10 ,5 ,5 
강원,원주시,기초,여자,70-74세,106 ,8 ,9 ,22 ,33 ,3 ,0 ,4 ,5 ,6 
강원,원주시,기초,여자,75-79세,173 ,21 ,21 ,41 ,44 ,7 ,2 ,11 ,3 ,0 
강원,원주시,기초,여자,80-84세,271 ,23 ,30 ,64 ,80 ,19 ,4 ,16 ,5 ,6 
강원,원주시,기초,여자,85세이상,391 ,30 ,70 ,122 ,94 ,19 ,4 ,21 ,6 ,4 
강원,원주시,의료,남자,65세미만,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
강원,원주시,의료,남자,65-69세,2 ,0 ,0 ,1 ,1 ,0 ,0 ,0 ,0 ,0 
강원,원주시,의료,남자,70-74세,3 ,0 ,0 ,0 ,3 ,0 ,0 ,0 ,0 ,0 
강원,원주시,의료,남자,75-79세,5 ,1 ,0 ,1 ,2 ,0 ,0 ,1 ,0 ,0 
강원,원주시,의료,남자,80-84세,4 ,0 ,0 ,1 ,2 ,0 ,0 ,0 ,0 ,0 
강원,원주시,의료,남자,85세이상,9 ,1 ,0 ,2 ,5 ,0 ,0 ,0 ,0 ,0 
강원,원주시,의료,여자,65세미만,3 ,0 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
강원,원주시,의료,여자,65-69세,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
강원,원주시,의료,여자,70-74세,5 ,1 ,0 ,2 ,1 ,0 ,0 ,0 ,0 ,0 
강원,원주시,의료,여자,75-79세,7 ,0 ,0 ,2 ,2 ,0 ,1 ,0 ,2 ,0 
강원,원주시,의료,여자,80-84세,21 ,1 ,2 ,5 ,8 ,2 ,0 ,2 ,0 ,0 
강원,원주시,의료,여자,85세이상,68 ,6 ,11 ,20 ,21 ,6 ,0 ,2 ,0 ,1 
강원,원주시,감경,남자,65세미만,71 ,5 ,15 ,22 ,17 ,1 ,1 ,1 ,0 ,0 
강원,원주시,감경,남자,65-69세,106 ,12 ,17 ,37 ,31 ,4 ,2 ,1 ,0 ,1 
강원,원주시,감경,남자,70-74세,92 ,5 ,10 ,38 ,31 ,2 ,1 ,0 ,1 ,0 
강원,원주시,감경,남자,75-79세,166 ,16 ,16 ,57 ,59 ,9 ,2 ,1 ,0 ,1 
강원,원주시,감경,남자,80-84세,211 ,11 ,18 ,63 ,80 ,21 ,8 ,0 ,1 ,2 
강원,원주시,감경,남자,85세이상,272 ,9 ,32 ,106 ,95 ,22 ,4 ,0 ,0 ,0 
강원,원주시,감경,여자,65세미만,48 ,9 ,3 ,14 ,14 ,1 ,1 ,1 ,0 ,0 
강원,원주시,감경,여자,65-69세,76 ,9 ,4 ,24 ,23 ,1 ,2 ,1 ,2 ,1 
강원,원주시,감경,여자,70-74세,145 ,12 ,12 ,53 ,49 ,5 ,0 ,1 ,0 ,1 
강원,원주시,감경,여자,75-79세,317 ,26 ,44 ,82 ,118 ,21 ,13 ,0 ,1 ,0 
강원,원주시,감경,여자,80-84세,754 ,66 ,112 ,254 ,241 ,41 ,17 ,6 ,2 ,0 
강원,원주시,감경,여자,85세이상,1254 ,124 ,236 ,432 ,350 ,68 ,19 ,4 ,1 ,1 
강원,강릉시,일반,남자,65세미만,41 ,4 ,3 ,6 ,2 ,1 ,1 ,8 ,3 ,2 
강원,강릉시,일반,남자,65-69세,95 ,7 ,7 ,18 ,20 ,2 ,0 ,8 ,2 ,4 
강원,강릉시,일반,남자,70-74세,128 ,4 ,7 ,26 ,36 ,2 ,4 ,6 ,6 ,5 
강원,강릉시,일반,남자,75-79세,222 ,9 ,17 ,60 ,61 ,3 ,4 ,11 ,10 ,6 
강원,강릉시,일반,남자,80-84세,277 ,7 ,20 ,66 ,74 ,18 ,2 ,15 ,7 ,9 
강원,강릉시,일반,남자,85세이상,339 ,15 ,22 ,91 ,116 ,17 ,5 ,9 ,11 ,5 
강원,강릉시,일반,여자,65세미만,32 ,2 ,2 ,5 ,6 ,1 ,0 ,2 ,2 ,1 
강원,강릉시,일반,여자,65-69세,116 ,8 ,2 ,15 ,19 ,1 ,0 ,18 ,12 ,2 
강원,강릉시,일반,여자,70-74세,213 ,8 ,7 ,34 ,43 ,7 ,3 ,19 ,9 ,12 
강원,강릉시,일반,여자,75-79세,405 ,7 ,22 ,66 ,97 ,25 ,7 ,36 ,23 ,9 
강원,강릉시,일반,여자,80-84세,716 ,25 ,47 ,156 ,231 ,33 ,12 ,36 ,23 ,7 
강원,강릉시,일반,여자,85세이상,943 ,47 ,128 ,277 ,291 ,36 ,6 ,26 ,19 ,9 
강원,강릉시,기초,남자,65세미만,133 ,8 ,16 ,30 ,39 ,5 ,3 ,8 ,4 ,4 
강원,강릉시,기초,남자,65-69세,140 ,5 ,15 ,28 ,46 ,6 ,0 ,10 ,4 ,9 
강원,강릉시,기초,남자,70-74세,92 ,2 ,9 ,19 ,40 ,2 ,0 ,5 ,0 ,3 
강원,강릉시,기초,남자,75-79세,90 ,3 ,4 ,22 ,40 ,4 ,0 ,4 ,4 ,4 
강원,강릉시,기초,남자,80-84세,80 ,1 ,5 ,19 ,26 ,3 ,0 ,7 ,5 ,2 
강원,강릉시,기초,남자,85세이상,56 ,4 ,7 ,17 ,18 ,3 ,2 ,1 ,0 ,0 
강원,강릉시,기초,여자,65세미만,70 ,7 ,6 ,23 ,15 ,9 ,2 ,1 ,0 ,1 
강원,강릉시,기초,여자,65-69세,87 ,2 ,5 ,19 ,27 ,1 ,2 ,3 ,4 ,6 
강원,강릉시,기초,여자,70-74세,109 ,6 ,10 ,33 ,36 ,3 ,4 ,2 ,2 ,1 
강원,강릉시,기초,여자,75-79세,174 ,8 ,10 ,44 ,64 ,6 ,4 ,10 ,6 ,2 
강원,강릉시,기초,여자,80-84세,204 ,3 ,24 ,56 ,86 ,10 ,3 ,11 ,2 ,1 
강원,강릉시,기초,여자,85세이상,314 ,24 ,60 ,122 ,81 ,13 ,3 ,3 ,0 ,1 
강원,강릉시,의료,남자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
강원,강릉시,의료,남자,65-69세,2 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,1 
강원,강릉시,의료,남자,70-74세,5 ,0 ,0 ,0 ,2 ,1 ,0 ,1 ,0 ,0 
강원,강릉시,의료,남자,75-79세,4 ,0 ,0 ,0 ,2 ,0 ,0 ,0 ,0 ,1 
강원,강릉시,의료,남자,85세이상,8 ,0 ,3 ,2 ,2 ,1 ,0 ,0 ,0 ,0 
강원,강릉시,의료,여자,65세미만,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
강원,강릉시,의료,여자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
강원,강릉시,의료,여자,70-74세,7 ,0 ,1 ,1 ,1 ,1 ,0 ,1 ,0 ,0 
강원,강릉시,의료,여자,75-79세,9 ,0 ,2 ,1 ,1 ,0 ,0 ,0 ,1 ,1 
강원,강릉시,의료,여자,80-84세,14 ,2 ,1 ,6 ,3 ,1 ,0 ,1 ,0 ,0 
강원,강릉시,의료,여자,85세이상,56 ,2 ,7 ,18 ,20 ,2 ,1 ,2 ,1 ,0 
강원,강릉시,감경,남자,65세미만,42 ,5 ,3 ,16 ,13 ,1 ,0 ,0 ,0 ,1 
강원,강릉시,감경,남자,65-69세,68 ,4 ,13 ,18 ,26 ,4 ,0 ,1 ,0 ,0 
강원,강릉시,감경,남자,70-74세,89 ,7 ,11 ,31 ,31 ,3 ,2 ,1 ,0 ,0 
강원,강릉시,감경,남자,75-79세,139 ,6 ,17 ,44 ,50 ,7 ,3 ,2 ,1 ,0 
강원,강릉시,감경,남자,80-84세,162 ,8 ,13 ,63 ,67 ,6 ,1 ,0 ,0 ,0 
강원,강릉시,감경,남자,85세이상,219 ,8 ,19 ,76 ,97 ,7 ,2 ,1 ,2 ,0 
강원,강릉시,감경,여자,65세미만,42 ,9 ,6 ,18 ,6 ,1 ,0 ,0 ,1 ,0 
강원,강릉시,감경,여자,65-69세,64 ,5 ,4 ,24 ,21 ,4 ,0 ,1 ,1 ,1 
강원,강릉시,감경,여자,70-74세,150 ,10 ,19 ,44 ,41 ,11 ,3 ,4 ,0 ,2 
강원,강릉시,감경,여자,75-79세,297 ,13 ,31 ,90 ,113 ,23 ,5 ,2 ,1 ,0 
강원,강릉시,감경,여자,80-84세,601 ,28 ,71 ,186 ,249 ,29 ,12 ,4 ,4 ,0 
강원,강릉시,감경,여자,85세이상,1050 ,61 ,183 ,407 ,341 ,41 ,8 ,1 ,1 ,1 
강원,동해시,일반,남자,65세미만,20 ,1 ,0 ,5 ,1 ,1 ,0 ,4 ,2 ,2 
강원,동해시,일반,남자,65-69세,38 ,3 ,3 ,12 ,11 ,0 ,2 ,1 ,1 ,1 
강원,동해시,일반,남자,70-74세,49 ,1 ,3 ,11 ,9 ,2 ,0 ,3 ,0 ,6 
강원,동해시,일반,남자,75-79세,69 ,2 ,7 ,20 ,12 ,8 ,0 ,6 ,2 ,2 
강원,동해시,일반,남자,80-84세,110 ,2 ,7 ,25 ,26 ,8 ,1 ,7 ,6 ,7 
강원,동해시,일반,남자,85세이상,117 ,1 ,7 ,27 ,47 ,10 ,1 ,3 ,2 ,5 
강원,동해시,일반,여자,65세미만,17 ,1 ,3 ,6 ,5 ,0 ,0 ,1 ,0 ,0 
강원,동해시,일반,여자,65-69세,39 ,0 ,2 ,4 ,4 ,2 ,0 ,4 ,3 ,3 
강원,동해시,일반,여자,70-74세,83 ,1 ,6 ,10 ,18 ,6 ,0 ,14 ,5 ,2 
강원,동해시,일반,여자,75-79세,156 ,4 ,5 ,20 ,44 ,10 ,4 ,18 ,8 ,6 
강원,동해시,일반,여자,80-84세,268 ,10 ,15 ,50 ,76 ,27 ,3 ,20 ,16 ,6 
강원,동해시,일반,여자,85세이상,303 ,17 ,33 ,76 ,98 ,21 ,6 ,20 ,7 ,5 
강원,동해시,기초,남자,65세미만,55 ,3 ,6 ,16 ,14 ,2 ,1 ,3 ,1 ,2 
강원,동해시,기초,남자,65-69세,54 ,4 ,3 ,7 ,14 ,2 ,1 ,9 ,6 ,3 
강원,동해시,기초,남자,70-74세,44 ,0 ,4 ,14 ,11 ,2 ,1 ,1 ,5 ,2 
강원,동해시,기초,남자,75-79세,26 ,0 ,3 ,5 ,9 ,1 ,2 ,1 ,1 ,2 
강원,동해시,기초,남자,80-84세,24 ,0 ,2 ,6 ,9 ,1 ,1 ,1 ,1 ,1 
강원,동해시,기초,남자,85세이상,26 ,0 ,1 ,8 ,12 ,1 ,1 ,2 ,0 ,0 
강원,동해시,기초,여자,65세미만,28 ,3 ,2 ,7 ,6 ,2 ,0 ,3 ,1 ,1 
강원,동해시,기초,여자,65-69세,31 ,2 ,2 ,7 ,9 ,2 ,1 ,3 ,1 ,0 
강원,동해시,기초,여자,70-74세,46 ,1 ,3 ,6 ,16 ,2 ,0 ,2 ,3 ,3 
강원,동해시,기초,여자,75-79세,61 ,1 ,3 ,9 ,19 ,9 ,3 ,7 ,0 ,2 
강원,동해시,기초,여자,80-84세,93 ,6 ,9 ,21 ,37 ,8 ,1 ,3 ,3 ,0 
강원,동해시,기초,여자,85세이상,108 ,8 ,13 ,30 ,44 ,6 ,0 ,0 ,1 ,0 
강원,동해시,의료,남자,65세미만,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
강원,동해시,의료,남자,65-69세,2 ,1 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,1 
강원,동해시,의료,남자,70-74세,1 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 
강원,동해시,의료,남자,75-79세,3 ,0 ,0 ,1 ,1 ,1 ,0 ,0 ,0 ,0 
강원,동해시,의료,남자,80-84세,1 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,0 ,0 
강원,동해시,의료,남자,85세이상,3 ,0 ,0 ,1 ,0 ,1 ,0 ,0 ,0 ,0 
강원,동해시,의료,여자,65-69세,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 ,0 
강원,동해시,의료,여자,70-74세,1 ,0 ,0 ,0 ,0 ,0 ,0 ,1 ,0 ,0 
강원,동해시,의료,여자,75-79세,2 ,0 ,0 ,0 ,1 ,0 ,0 ,0 ,0 ,1 
강원,동해시,의료,여자,80-84세,7 ,0 ,1 ,1 ,3 ,1 ,0 ,1 ,0 ,0 
강원,동해시,의료,여자,85세이상,22 ,1 ,0 ,8 ,9 ,2 ,1 ,0 ,0 ,0 
강원,동해시,감경,남자,65세미만,29 ,6 ,4 ,10 ,6 ,0 ,0 ,1 ,0 ,0 
강원,동해시,감경,남자,65-69세,28 ,3 ,2 ,13 ,5 ,1 ,0 ,0 ,0 ,0 
강원,동해시,감경,남자,70-74세,34 ,4 ,5 ,12 ,10 ,2 ,0 ,0 ,0 ,0 
강원,동해시,감경,남자,75-79세,65 ,4 ,8 ,22 ,18 ,5 ,1 ,0 ,0 ,0 
강원,동해시,감경,남자,80-84세,92 ,4 ,9 ,32 ,34 ,5 ,2 ,0 ,2 ,0 
강원,동해시,감경,남자,85세이상,80 ,3 ,13 ,16 ,33 ,9 ,3 ,1 ,1 ,1 
